ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,06,2389002,1,0104,1,1,20230323890021010411,1,1,1,1,2, ,2,68,1,1,25,5,1956,1, , , , , , , , , , , , , , , ,5212,4761,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,140, , , , , , ,140,140,140,1,671.712883475842
2024,06,2389002,1,0019,1,1,20230323890021001911,1,1,1,1,2, ,1,22,1,1,4,3,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,742.952602876595
2024,06,4763201,1,0055,1,1,20240347632011005511,1,1,1,1,2, ,1,24,1,1,18,4,2000,1, , , , , , , , , , , , , , , ,7411,4100,3,5,1, ,2,50,0,9,9,9,9,9,6,51, ,51,1, ,2, ,2,2,4,2300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,2300, , , , , , , , ,2300,2300,2300,1,626.588100059142
2024,06,4763201,1,0055,1,1,20240347632011005512,1,2,2,1,2, ,2,25,2,2,20,10,1998,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,2,0,4,0,4,0,3,0,11, ,11,1, ,1,2,2,2,2,60,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,260,260, , , , , , , ,520,520,520,1,714.102910153606
2024,06,4763201,1,0056,1,1,20240347632011005611,1,1,1,1,2, ,1,20,1,1,22,8,2003,1, , , , , , , , , , , , , , , ,5223,4711,3,5,2,2,1,3,12,0,0,0,0,0,12,24, ,24,1, ,2, ,2,2,2,100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,433, , , , , , , , ,433,433,433,1,626.588100059142
2024,06,4763201,1,0057,1,1,20240347632011005711,1,1,1,1,2, ,2,49,1,1,20,7,1974,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,5,9998,8,8,8,8,0,8,8,48, ,48,1, ,1,2,2,2,4,1130, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,1,1130, , , , , , , ,150,1130,1130,1280,1,566.506258693713
2024,06,4763201,1,0057,1,1,20240347632011005712,1,2,3,1,2, ,1,20,2,2,18,2,2004,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,5,9998,11,11,11,0,11,11,11,66, ,66,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,42,1600,1600,1642,1,626.588100059142
2024,06,4763201,1,0099,1,1,20240347632011009911,1,1,1,1,2, ,2,64,1,1,18,2,1960,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,9,9,9,9,9,9,9,63, ,63,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,1317, , , , , , ,1317,1317,1317,1,566.506258693713
2024,06,4763201,1,0099,1,1,20240347632011009912,1,2,3,1,2, ,1,28,2,1,9,9,1995,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,6,10,10,10,10,10,8,64, ,64,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,1291, , , , , , ,1291,1291,1291,1,699.40332338464
2024,06,27388,1,0197,1,1,202303273881019711,1,1,1,1,2, ,2,64,1,1,21,7,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1016.24898679651
2024,06,27388,1,0197,1,1,202403273881019712,1,2,2,1,2, ,1,50,2,2,2,4,1974,1, , , , , , , , , , , , , , , ,9622,9499,3,5,1, ,1,8,12,12,12,0,12,12,12,72, ,72,1, ,1,1,1,2,3,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,1200, , , , , , , , ,1200,1200,1200,1,1161.13120539404
2024,06,27388,1,0197,1,1,202303273881019712,1,3,3,1,2, ,2,24,3,3,6,1,2000,1, , , , , , , , , , , , , , , ,5213,4782,3,5,3,2,1,3,11,0,11,11,11,11,11,66, ,66,1, ,2, ,2,2,2,240, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1039, , , , , , , , ,1039,1039,1039,1,1247.90807246602
2024,06,27388,1,0197,1,1,202303273881019713,1,4,3,1,2, ,1,28,4,2,29,2,1996,1, , , , , , , , , , , , , , , ,5213,4782,3,5,3,2,1,2,9,9,9,0,9,9,9,54, ,54,1, ,2, ,2,2,2,210,30, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,909,130, , , , , , , ,1039,1039,1039,1,1254.65148503512
2024,06,27388,1,0198,1,1,202303273881019811,1,1,1,1,2, ,1,38,1,1,31,10,1985,1, , , , , , , , , , , , , , , ,9333,5224,2, ,3,2,1,1,0,0,0,0,0,3,0,3, ,48,2,48,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1, , ,260, , , , , , ,260,260,260,1,1254.65148503512
2024,06,27388,1,0199,1,1,202303273881019911,1,1,1,1,2, ,1,56,1,1,3,5,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,1161.13120539404
2024,06,19016,1,0124,1,1,202303190161012412,1,1,1,1,2, ,2,33,1,1,1,1,1991,1, , , , , , , , , , , , , , , ,4214,4782,3,5,3,2,1,2,0,2,2,2,2,2,2,12, ,12,1, ,2, ,2,2,2,120, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,520, , , , , , , , ,520,520,520,1,998.840146518655
2024,06,19016,1,0124,1,1,202403190161012415,1,4,6,1,2, ,2,63,4,4,26,12,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,792.391665671334
2024,06,19016,1,0014,1,1,202303190161001411,1,1,1,1,2, ,1,78,1,1,17,8,1945,1, , , , , , , , , , , , , , , ,9411,5630,2, ,3,2,1,1,0,8,8,8,0,8,8,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,570,60, , , , , ,630,630,630,1,905.359515098216
2024,06,19016,1,0015,1,1,202303190161001511,1,1,1,1,2, ,2,46,1,1,31,5,1978,1, , , , , , , , , , , , , , , ,2341,8521,3,5,1, ,2,24,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , , ,1600,1600,1600,1,792.391665671334
2024,06,19016,1,0015,1,1,202303190161001512,1,2,2,1,2, ,1,48,2,2,28,6,1975,1, , , , , , , , , , , , , , , ,8153,1410,3,5,1, ,5,1200,0,8,9,8,9,9,5,48, ,48,1, ,2, ,2,2,4,1025,30, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1025,900, , , , , , ,255,1925,1925,2180,1,905.359515098216
2024,06,19016,1,0015,1,1,202303190161001514,1,3,3,1,2, ,2,17,3,3,27,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,973.021345155885
2024,06,19016,1,0016,1,1,202303190161001611,1,1,1,1,2, ,1,53,1,1,25,7,1970,1, , , , , , , , , , , , , , , ,8331,4921,1, ,3,2,1,3,9,0,9,9,9,9,9,54, ,54,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1900, , , , , , ,1900,1900,1900,1,905.359515098216
2024,06,19016,1,0016,1,1,202303190161001612,1,2,2,1,2, ,2,50,2,2,22,8,1973,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,792.391665671334
2024,06,19016,1,0016,1,1,202303190161001613,1,3,3,1,2, ,2,29,3,3,6,11,1994,1, , , , , , , , , , , , , , , ,3322,7730,3,5,1, ,2,50,0,8,9,8,9,8,5,47, ,47,1, ,2, ,2,2,3,700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1400, , , , , , , , ,1400,1400,1400,1,998.840146518655
2024,06,19016,1,0016,1,1,202303190161001614,1,4,3,1,2, ,1,25,4,4,25,6,1998,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,4,0,12,12,4,12,56, ,56,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , ,3507, , , , , , ,3507,3507,3507,1,978.279332113179
2024,06,2768301,1,0079,1,1,20230327683011007911,1,1,1,1,2, ,1,49,1,1,10,10,1974,1, , , , , , , , , , , , , , , ,8322,9700,6, , , ,1,2,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1500,12, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1500,360, , , , , , ,126,1860,1860,1986,1,917.993668885207
2024,06,2768301,1,0079,1,1,20230327683011007912,1,2,2,1,2, ,2,48,2,2,1,12,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,803.449370369489
2024,06,2768301,1,0079,1,1,20230327683011007913,1,3,3,1,2, ,1,29,3,3,12,12,1994,1, , , , , , , , , , , , , , , ,9629,9329,3,5,2,2,1,13,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,3,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , , ,1200,1200,1200,1,991.931070811934
2024,06,2768301,1,0079,1,1,20230327683011007914,1,4,3,1,2, ,1,20,4,4,12,11,2003,1, , , , , , , , , , , , , , , ,9629,8130,3,5,3,2,1,5,0,0,0,0,0,0,9,9, ,9,1, ,2, ,2,2,2,80,20, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,346,87, , , , , , , ,433,433,433,1,888.660640103744
2024,06,2768301,1,0080,1,1,20230327683011008011,1,1,1,1,2, ,1,70,1,1,31,10,1953,1, , , , , , , , , , , , , , , ,9212,130,3,5,2,2,1,2,0,4,0,0,0,4,0,8, ,8,1, ,2, ,2,2,2,60,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,1,1,260,87, , , , , , , ,347,347,347,1,917.993668885207
2024,06,2768301,1,0080,1,1,20230327683011008013,1,2,5,1,2, ,1,24,2,2,6,5,2000,1, , , , , , , , , , , , , , , ,8114,2392,3,5,2,2,1,5,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,400, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1732, , , , , , , , ,1732,1732,1732,1,888.660640103744
2024,06,27699,1,0067,1,1,202403276991006711,1,1,1,1,2, ,1,24,1,1,10,11,1999,1, , , , , , , , , , , , , , , ,7212,2511,3,5,2,1,1,3,0,6,6,6,6,6,4,34, ,34,1, ,2, ,2,2,2,700,12, , , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,3031,360, , , , , , ,116,3391,3391,3507,1,1152.21382786632
2024,06,27699,1,0068,1,1,202403276991006811,1,1,1,1,2, ,2,29,1,1,11,8,1994,1, , , , , , , , , , , , , , , ,2421,8610,3,5,1, ,1,15,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,749,4000,4000,4749,1,1313.14215434494
2024,06,27699,1,0069,1,1,202403276991006912,1,1,1,1,2, ,2,54,1,1,8,6,1970,1, , , , , , , , , , , , , , , ,5212,4771,2, ,2,1,1,2,0,8,8,8,8,0,0,32, ,45,2,45,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1400, , , , , , ,1400,1400,1400,1,1041.73115445075
2024,06,27699,1,0069,1,1,202403276991006913,1,2,3,1,2, ,1,30,2,2,15,5,1994,1, , , , , , , , , , , , , , , ,5243,4791,2, ,2,2,1,1,0,8,8,8,8,0,0,32, ,48,2,48,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,1950, , , , , , ,1950,1950,1950,1,1286.11153065846
2024,06,27699,1,0069,1,1,202403276991006914,1,3,3,1,2, ,1,16,3,3,30,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1152.21382786632
2024,06,27699,1,0069,1,1,202403276991006915,1,4,6,1,2, ,2,77,4,4,4,11,1946,1, , , , , , , , , , , , , , , ,5223,4771,4, ,2,1,1,2,0,5,0,5,0,5,0,15, ,15,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,1041.73115445075
2024,06,27727,1,0064,1,1,202309277271006413,1,1,1,1,2, ,1,42,1,1,25,9,1981,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,9,1, , ,1800, , , , , , ,1800,1800,1800,1,1127.95593480855
2024,06,27727,1,0064,1,1,202306277271006411,1,3,7,1,2, ,1,49,3,3,20,10,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,1043.87939586183
2024,06,27727,1,0064,1,1,202309277271006412,1,2,6,1,2, ,2,84,2,2,27,7,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,913.627481075527
2024,06,27727,1,0066,1,1,202306277271006621,1,1,1,1,2, ,1,40,1,1,30,4,1984,1, , , , , , , , , , , , , , , ,7332,1811,3,5,1, ,4,200,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,3,900, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1800, , , , , , , ,450,1800,1800,2250,1,1127.95593480855
2024,06,27727,1,0066,1,1,202306277271006622,1,2,2,1,2, ,2,37,2,2,4,7,1986,1, , , , , , , , , , , , , , , ,7333,1811,3,5,1, ,4,200,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,1025, , , , , , , ,255,1025,1025,1280,1,1151.66255097824
2024,06,27727,1,0067,1,1,202306277271006711,1,1,1,1,2, ,2,27,1,1,15,1,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,4,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,2, , , , , , , , , , , , ,1,1151.66255097824
2024,06,27727,1,0067,1,1,202306277271006712,1,2,2,1,2, ,1,28,2,2,4,4,1996,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,2130, , , , , , ,2130,2130,2130,1,1127.95593480855
2024,06,4803101,1,0033,1,1,20240348031011003311,1,1,1,1,2, ,1,22,1,1,6,9,2001,1, , , , , , , , , , , , , , , ,9622,5221,3,5,2,2,1,3,12,0,0,0,0,0,12,24, ,24,1, ,2, ,2,2,2,150, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,650, , , , , , , , ,650,650,650,1,923.505668706371
2024,06,4803101,1,0036,1,1,20240348031011003611,1,1,1,1,2, ,1,54,1,1,15,11,1969,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,6,6,9,6,6,9,6,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,1100, , , , , , ,1100,1100,1100,1,953.988866833437
2024,06,4803101,1,0036,1,1,20240348031011003612,1,2,3,1,2, ,1,21,2,2,27,6,2002,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1190, , , , , , ,1190,1190,1190,1,923.505668706371
2024,06,4803101,1,0036,1,1,20240348031011003613,1,3,6,1,2, ,2,81,3,3,26,9,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,834.953203247717
2024,06,4803101,1,0036,1,1,20240348031011003614,1,4,7,1,2, ,1,44,4,3,6,2,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,1,1,2,1,1,10,9,4, , , , , , , , , , , , ,1,1030.82540794635
2024,06,4803101,1,0037,1,1,20240348031011003711,1,1,1,1,2, ,1,66,1,1,24,7,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,953.988866833437
2024,06,4803101,1,0037,1,1,20240348031011003712,1,2,3,1,2, ,1,25,2,2,24,4,1999,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , ,1750, , , , , , ,1750,1750,1750,1,1030.82540794635
2024,06,4803101,1,0037,1,1,20240348031011003713,1,3,3,1,2, ,1,33,3,3,1,3,1991,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,11,11,11,11,11,11,11,77, ,77,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1300,87, , , , , ,1387,1387,1387,1,1030.82540794635
2024,06,4803101,1,0038,1,1,20240348031011003811,1,1,1,1,2, ,2,83,1,1,29,4,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,834.953203247717
2024,06,2098502,1,0072,1,1,20230620985021007211,1,1,1,1,2, ,1,60,1,1,5,5,1964,1, , , , , , , , , , , , , , , ,7421,4321,2, ,3,2,1,1,0,0,4,0,0,5,0,9, ,9,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,700, , , , , , ,700,700,700,1,1029.47793848454
2024,06,2098502,1,0072,1,1,20230620985021007212,1,2,2,1,2, ,2,61,2,2,17,4,1963,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,0,0,0,0,0,0,5,5, ,5,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,70,20, , , , , ,90,90,90,1,901.022991246916
